season,round,date,time,referee,home_team,away_team,result,home_score,away_score,home_gk_saves,away_gk_saves,home_penalties,away_penalties,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_on_target_from_penalty_area,away_shots_on_target_from_penalty_area,home_fouls,away_fouls,home_woodwork_hits,away_woodwork_hits,home_goal_chances,away_goal_chances,home_assists,away_assists,home_offsides,away_offsides,home_corner_kicks,away_corner_kicks,home_yel_cards,away_yel_cards,home_red_cards,away_red_cards,home_crosses,away_crosses,home_long_throws,away_long_throws,home_attacks_from_center,away_attacks_from_center,home_attacks_from_right,away_attacks_from_right,home_attacks_from_left,away_attacks_from_left
2018-19,29,2019-03-31,15:00,FABRIZIO PASQUA,FIORENTINA,TORINO,draw,1,1,1,7,0,0,16,6,8,2,8,4,7,1,15,8,0,0,7,3,1,1,1,0,7,5,0,2,0,0,7,9,-,-,12,10,30,16,15,16
2018-19,30,2019-04-02,21:00,PIERO GIACOMELLI,CAGLIARI,JUVENTUS,away,0,2,4,1,0,0,5,11,1,6,4,5,1,5,17,10,0,0,2,7,0,2,2,3,3,5,3,2,0,0,6,8,-,-,6,12,21,23,14,12
2018-19,30,2019-04-02,19:00,LUCA BANTI,MILAN,UDINESE,draw,1,1,2,7,0,0,12,7,9,3,3,4,8,1,13,11,0,0,8,5,0,1,0,0,7,5,0,0,0,0,9,3,-,-,16,4,24,13,24,14
2018-19,30,2019-04-03,21:00,MARCO GUIDA,SPAL,LAZIO,home,1,0,4,3,1,0,8,9,4,5,4,4,3,3,10,17,0,1,6,4,0,0,0,5,2,7,2,5,0,0,8,6,-,-,6,18,22,16,10,19
2018-19,30,2019-04-03,21:00,GIANLUCA MANGANIELLO,FROSINONE,PARMA,home,3,2,3,1,1,1,14,10,5,6,9,4,4,5,14,19,1,0,6,4,2,0,2,3,3,3,3,4,0,0,11,1,-,-,13,7,18,20,24,10
2018-19,30,2019-04-03,21:00,FABIO MARESCA,TORINO,SAMPDORIA,home,2,1,2,4,0,0,14,6,6,3,8,3,3,1,13,12,0,0,7,4,1,1,1,0,6,3,3,3,0,0,12,1,-,-,6,11,17,17,20,8
2018-19,30,2019-04-03,19:00,DANIELE DOVERI,EMPOLI,NAPOLI,home,2,1,4,7,0,0,13,11,9,5,4,6,7,3,13,6,0,0,9,7,1,1,0,2,8,2,2,2,0,0,7,12,-,-,9,12,18,24,20,29
2018-19,30,2019-04-03,21:00,DAVIDE MASSA,ROMA,FIORENTINA,draw,2,2,2,3,0,0,12,10,6,5,6,5,3,3,15,15,0,1,7,6,2,1,0,1,4,6,3,4,0,0,7,5,-,-,7,8,19,13,25,20
2018-19,30,2019-04-03,21:00,MAURIZIO MARIANI,GENOA,INTER,away,0,4,4,2,0,1,5,12,2,9,3,3,2,7,9,12,0,1,3,10,0,3,1,3,1,6,2,1,1,0,4,6,-,-,5,9,10,30,12,16
2018-19,30,2019-04-04,19:00,LORENZO MAGGIONI,SASSUOLO,CHIEVOVERONA,home,4,0,5,4,0,1,13,9,8,5,5,4,6,5,14,17,0,0,9,5,4,0,1,2,5,4,1,1,0,0,4,5,-,-,4,11,22,16,16,13
2018-19,30,2019-04-04,21:00,GIANLUCA ROCCHI,ATALANTA,BOLOGNA,home,4,1,3,2,0,0,12,8,6,4,6,4,4,3,11,13,0,0,8,4,4,0,1,2,5,4,2,3,0,0,7,5,-,-,11,6,20,35,15,14
2018-19,31,2019-04-06,20:30,PAOLO SILVIO,SAMPDORIA,ROMA,away,0,1,3,2,0,0,10,9,2,5,8,4,0,4,12,11,0,1,6,8,0,0,1,2,8,3,2,2,0,0,10,11,-,-,6,9,23,18,23,13
2018-19,31,2019-04-06,15:00,DANIELE DOVERI,PARMA,TORINO,draw,0,0,4,1,0,0,5,12,1,4,4,8,1,3,20,21,0,0,2,3,0,0,3,0,3,4,4,5,0,0,2,7,-,-,2,7,18,16,14,34
2018-19,31,2019-04-06,18:00,MICHAEL FABBRI,JUVENTUS,MILAN,home,2,1,3,3,1,0,10,12,6,5,4,7,5,4,21,15,0,0,7,8,1,1,2,1,5,8,2,2,0,0,8,8,-,-,6,12,14,18,25,17
2018-19,31,2019-04-07,12:30,DANIELE CHIFFI,FIORENTINA,FROSINONE,away,0,1,2,4,0,0,14,6,5,3,9,3,4,3,19,16,1,0,5,5,0,1,0,0,10,7,1,4,0,0,21,7,-,-,10,7,33,12,26,16
2018-19,31,2019-04-07,18:00,ROSARIO ABISSO,LAZIO,SASSUOLO,draw,2,2,0,5,1,0,18,3,7,2,11,1,5,2,14,8,0,0,10,3,1,1,8,2,11,1,2,1,0,0,17,2,-,-,13,9,21,9,36,13
2018-19,31,2019-04-07,18:00,MASSIMILIANO IRRATI,INTER,ATALANTA,draw,0,0,1,4,0,0,7,5,6,2,1,3,4,2,10,13,0,0,7,3,0,0,2,0,8,4,1,2,0,0,10,12,-,-,11,7,14,14,26,16
2018-19,31,2019-04-07,15:00,DANIELE ORSATO,UDINESE,EMPOLI,home,3,2,3,2,1,0,14,12,6,6,8,6,4,5,8,9,1,0,9,9,1,2,1,0,6,6,2,4,0,0,4,13,-,-,8,18,14,26,14,19
2018-19,31,2019-04-07,20:30,FABRIZIO PASQUA,NAPOLI,GENOA,draw,1,1,5,8,0,0,19,12,10,7,9,5,5,4,11,10,1,1,11,6,1,1,0,0,11,6,2,0,0,1,14,3,-,-,12,7,25,10,32,14
2018-19,31,2019-04-07,15:00,LUCA BANTI,CAGLIARI,SPAL,home,2,1,0,6,0,1,14,5,11,2,3,3,9,2,19,4,3,0,10,2,0,0,0,1,9,4,4,3,0,0,9,3,-,-,14,6,12,15,30,13
2018-19,31,2019-04-08,20:30,LUCA PAIRETTO,BOLOGNA,CHIEVOVERONA,home,3,0,2,8,2,0,14,4,11,2,3,2,7,1,10,22,0,0,11,2,1,0,3,0,6,3,1,6,0,0,5,0,-,-,18,5,29,9,33,14
2018-19,32,2019-04-13,15:00,DANIELE DOVERI,SPAL,JUVENTUS,home,2,1,2,1,0,0,8,4,3,3,5,1,3,1,15,14,0,0,3,1,1,0,0,0,5,4,5,2,0,0,17,4,-,-,4,8,24,21,17,24
2018-19,32,2019-04-13,18:00,MARCO DI,ROMA,UDINESE,home,1,0,3,3,0,0,11,7,5,4,6,3,5,2,11,13,0,1,6,3,1,0,2,3,7,6,2,3,0,0,13,5,-,-,6,3,29,12,31,17
2018-19,32,2019-04-13,20:30,GIANLUCA ROCCHI,MILAN,LAZIO,home,1,0,5,4,1,0,10,8,5,6,5,2,2,4,13,16,0,1,9,6,0,0,2,4,11,4,1,2,0,0,6,5,-,-,6,7,27,13,21,27
2018-19,32,2019-04-14,20:30,DAVIDE MASSA,FROSINONE,INTER,away,1,3,2,3,0,1,10,10,4,5,6,5,1,5,19,17,0,0,4,6,1,2,1,3,1,3,3,1,0,0,4,4,-,-,6,14,23,23,15,18
2018-19,32,2019-04-14,15:00,PIERO GIACOMELLI,FIORENTINA,BOLOGNA,draw,0,0,3,6,0,0,14,5,7,3,7,2,3,1,17,11,1,0,9,2,0,0,1,2,10,5,2,3,0,0,9,4,-,-,13,2,18,16,30,18
2018-19,32,2019-04-14,18:00,FEDERICO LA,CHIEVOVERONA,NAPOLI,away,1,3,2,3,0,0,4,12,4,5,0,7,3,3,9,10,0,0,1,7,1,2,2,1,3,7,0,0,0,0,5,3,-,-,7,11,16,15,10,29
2018-19,32,2019-04-14,12:30,MASSIMILIANO IRRATI,TORINO,CAGLIARI,draw,1,1,4,7,0,0,14,9,8,6,6,3,5,4,12,20,0,1,6,8,1,1,1,0,6,6,2,3,1,0,10,7,-,-,10,12,13,21,24,17
2018-19,32,2019-04-14,15:00,GIANPAOLO CALVARESE,SAMPDORIA,GENOA,home,2,0,1,3,1,0,13,6,7,1,6,5,6,0,15,22,0,0,9,3,1,0,1,6,3,8,2,5,0,1,6,10,-,-,7,12,9,21,16,20
2018-19,32,2019-04-14,15:00,MARCO PICCININI,SASSUOLO,PARMA,draw,0,0,1,7,0,1,16,3,8,1,8,2,7,1,7,11,1,0,5,1,0,0,1,6,7,3,3,2,0,0,13,4,-,-,12,7,30,8,25,11
2018-19,32,2019-04-15,20:30,GIANLUCA MANGANIELLO,ATALANTA,EMPOLI,draw,0,0,1,17,0,0,32,2,18,1,14,1,12,1,7,11,0,0,13,2,0,0,1,5,9,3,1,3,0,0,15,4,-,-,11,2,18,11,43,24
2018-19,25,2019-04-17,19:00,GIANPAOLO CALVARESE,LAZIO,UDINESE,home,2,0,3,5,0,1,14,9,7,4,7,5,6,3,13,16,0,1,6,1,1,0,2,1,4,5,2,0,0,0,7,4,-,-,11,15,16,23,29,9
2018-19,33,2019-04-20,15:00,GIANLUCA ROCCHI,EMPOLI,SPAL,away,2,4,3,3,0,1,11,9,6,7,5,2,5,4,17,14,0,0,8,7,2,3,2,1,3,6,3,5,0,0,3,4,-,-,10,8,24,24,23,15
2018-19,33,2019-04-20,20:30,MARCO GUIDA,INTER,ROMA,draw,1,1,4,4,0,0,13,9,7,5,6,4,6,3,7,13,1,0,10,8,1,0,2,2,7,4,1,2,0,0,17,3,-,-,4,12,22,11,34,8
2018-19,33,2019-04-20,15:00,DANIELE CHIFFI,LAZIO,CHIEVOVERONA,away,1,2,4,4,0,0,16,8,8,6,8,2,6,4,8,21,1,0,5,3,1,2,0,2,13,2,0,4,2,0,8,7,-,-,16,11,14,17,23,12
2018-19,33,2019-04-20,15:00,LUCA PAIRETTO,UDINESE,SASSUOLO,draw,1,1,1,4,0,0,10,6,5,2,5,4,4,1,17,14,0,0,4,3,0,1,4,2,6,4,3,2,0,0,7,2,-,-,8,8,24,18,20,12
2018-19,33,2019-04-20,15:00,MAURIZIO MARIANI,BOLOGNA,SAMPDORIA,home,3,0,2,3,0,0,12,9,6,3,6,6,3,2,19,12,1,0,8,4,1,0,7,1,3,4,2,4,0,0,6,7,-,-,8,9,9,30,23,21
2018-19,33,2019-04-20,15:00,ROSARIO ABISSO,CAGLIARI,FROSINONE,home,1,0,2,5,1,0,12,5,6,2,6,3,4,0,19,16,0,0,6,2,0,0,0,3,5,6,1,1,0,0,8,7,-,-,8,8,26,19,19,15
2018-19,33,2019-04-20,12:30,PAOLO VALERI,PARMA,MILAN,draw,1,1,2,0,0,0,10,8,3,3,7,5,2,1,14,13,1,0,7,1,0,1,5,4,8,4,0,1,0,0,7,8,-,-,9,9,22,24,20,17
2018-19,33,2019-04-20,15:00,DANIELE DOVERI,GENOA,TORINO,away,0,1,3,4,0,0,8,8,4,4,4,4,4,3,21,24,0,0,5,4,0,1,2,1,3,2,4,4,0,0,13,9,-,-,7,13,25,16,12,27
2018-19,33,2019-04-20,18:00,FABRIZIO PASQUA,JUVENTUS,FIORENTINA,home,2,1,3,3,0,0,9,9,5,6,4,3,3,2,13,9,0,2,4,5,1,0,4,3,10,7,0,1,0,0,4,2,-,-,7,11,21,25,28,10
2018-19,33,2019-04-22,19:00,DANIELE ORSATO,NAPOLI,ATALANTA,away,1,2,5,6,0,0,13,11,9,7,4,4,6,5,15,10,0,0,10,8,0,2,2,1,3,3,3,1,0,0,1,5,-,-,9,14,18,27,26,22
2018-19,34,2019-04-27,15:00,PAOLO VALERI,BOLOGNA,EMPOLI,home,3,1,2,4,0,0,17,4,7,3,10,1,5,1,13,15,0,0,8,2,2,1,3,1,13,5,3,2,0,0,7,3,-,-,12,5,26,13,24,24
2018-19,34,2019-04-27,18:00,GIANLUCA MANGANIELLO,ROMA,CAGLIARI,home,3,0,1,7,0,0,15,4,11,1,4,3,10,1,6,7,2,0,10,3,1,0,3,2,5,5,1,2,0,0,9,4,-,-,11,14,19,9,20,19
2018-19,34,2019-04-27,20:30,LUCA BANTI,INTER,JUVENTUS,draw,1,1,2,4,0,0,10,10,6,4,4,6,5,2,12,12,0,0,7,6,1,1,1,2,10,4,1,3,0,0,8,10,-,-,12,8,16,18,15,16
2018-19,34,2019-04-28,12:30,FEDERICO LA,FROSINONE,NAPOLI,away,0,2,7,4,0,0,13,19,4,13,9,6,3,9,25,16,0,3,2,10,0,1,3,2,2,6,3,1,0,0,8,8,-,-,6,11,9,16,18,20
2018-19,34,2019-04-28,18:00,FABIO MARESCA,SAMPDORIA,LAZIO,away,1,2,1,4,0,0,7,10,5,5,2,5,2,4,13,11,1,2,5,6,0,1,0,2,1,4,4,3,0,0,6,1,-,-,9,6,29,15,19,14
2018-19,34,2019-04-28,20:30,MARCO GUIDA,TORINO,MILAN,home,2,0,4,1,1,0,7,7,3,5,4,2,3,5,19,23,0,1,4,6,0,0,3,0,4,9,2,6,0,1,12,6,-,-,4,6,20,18,24,26
2018-19,34,2019-04-28,15:00,JUAN LUCA,CHIEVOVERONA,PARMA,draw,1,1,1,1,0,0,6,6,2,2,4,4,2,2,15,17,0,0,2,1,1,1,2,0,2,4,3,3,0,0,6,2,-,-,7,6,20,18,21,25
2018-19,34,2019-04-28,15:00,DAVIDE MASSA,SPAL,GENOA,draw,1,1,3,3,0,0,11,11,5,5,6,6,3,3,14,15,0,1,7,4,1,0,1,1,2,4,3,3,0,0,8,6,-,-,4,17,22,16,28,15
2018-19,34,2019-04-29,19:00,PIERO GIACOMELLI,ATALANTA,UDINESE,home,2,0,1,6,1,0,13,4,8,2,5,2,6,1,7,13,0,1,10,2,1,0,1,2,9,5,0,2,0,0,11,5,-,-,9,10,26,24,37,18
2018-19,34,2019-04-29,21:00,FRANCESCO FOURNEAU,FIORENTINA,SASSUOLO,away,0,1,3,3,1,0,7,9,4,5,3,4,2,5,16,7,0,0,4,5,0,1,2,5,7,8,3,1,0,0,0,13,-,-,9,6,17,13,12,38
2018-19,35,2019-05-03,20:30,DANIELE ORSATO,JUVENTUS,TORINO,draw,1,1,1,3,0,0,11,9,4,2,7,7,3,2,11,9,0,0,6,3,1,0,0,1,7,3,3,3,0,0,13,4,-,-,3,10,28,18,30,21
2018-19,35,2019-05-04,18:00,RICCARDO ROS,CHIEVOVERONA,SPAL,away,0,4,4,3,0,0,8,14,3,8,5,6,3,6,13,12,0,0,3,7,0,4,0,0,1,5,3,0,0,0,3,7,-,-,14,10,16,21,16,11
2018-19,35,2019-05-04,20:30,GIANLUCA ROCCHI,UDINESE,INTER,draw,0,0,4,3,0,0,3,11,3,4,0,7,2,1,19,11,0,0,1,5,0,0,2,0,2,9,1,3,0,0,2,7,-,-,6,7,12,37,16,18
2018-19,35,2019-05-05,12:30,MASSIMILIANO IRRATI,EMPOLI,FIORENTINA,home,1,0,9,3,0,0,6,20,4,11,2,9,4,7,15,17,0,1,5,9,1,0,1,1,4,7,3,1,0,1,4,11,-,-,10,16,19,31,18,18
2018-19,35,2019-05-05,20:30,DANIELE CHIFFI,NAPOLI,CAGLIARI,home,2,1,1,6,1,0,17,4,8,2,9,2,6,1,11,12,1,0,8,1,1,1,4,2,6,2,2,3,0,1,10,8,-,-,13,7,18,12,45,11
2018-19,35,2019-05-05,18:00,PAOLO SILVIO,GENOA,ROMA,draw,1,1,4,4,1,0,13,11,6,5,7,6,4,3,14,11,1,0,9,7,1,1,7,1,4,7,1,2,0,0,10,11,-,-,14,8,14,22,14,22
2018-19,35,2019-05-05,15:00,ANTONIO GIUA,SASSUOLO,FROSINONE,draw,2,2,1,2,0,0,14,5,5,3,9,2,5,2,14,19,1,0,7,4,1,2,0,4,8,1,2,3,0,0,10,3,-,-,10,8,28,20,24,11
2018-19,35,2019-05-05,15:00,MICHAEL FABBRI,PARMA,SAMPDORIA,draw,3,3,7,3,1,1,9,14,6,10,3,4,4,8,14,7,0,0,6,8,1,1,5,1,2,2,2,1,0,0,2,6,-,-,4,7,11,23,21,29
2018-19,35,2019-05-05,15:00,GIANPAOLO CALVARESE,LAZIO,ATALANTA,away,1,3,4,4,0,0,7,10,5,6,2,4,2,5,15,11,0,0,3,7,0,1,1,3,2,5,4,3,0,0,8,5,-,-,16,9,23,18,22,15
2018-19,35,2019-05-06,20:30,MARCO DI,MILAN,BOLOGNA,home,2,1,6,3,0,0,13,14,5,7,8,7,3,3,9,20,0,0,9,8,1,1,0,2,5,10,2,3,1,1,4,4,-,-,10,11,21,22,16,21
2018-19,36,2019-05-11,18:00,MICHAEL FABBRI,CAGLIARI,LAZIO,away,1,2,3,5,0,0,14,10,6,5,8,5,4,4,11,13,0,1,4,8,1,2,0,1,4,2,2,4,0,0,11,4,-,-,13,9,14,14,27,15
2018-19,36,2019-05-11,20:30,MAURIZIO MARIANI,FIORENTINA,MILAN,away,0,1,4,3,0,0,8,10,3,5,5,5,3,2,15,8,0,0,3,4,0,1,0,2,5,6,2,1,0,0,7,4,-,-,5,7,25,26,21,14
2018-19,36,2019-05-11,15:00,MASSIMILIANO IRRATI,ATALANTA,GENOA,home,2,1,2,2,0,0,8,13,4,3,4,10,3,2,14,21,0,0,4,6,2,1,4,2,0,4,1,3,0,0,2,7,-,-,8,14,29,21,17,21
2018-19,36,2019-05-12,12:30,PIERO GIACOMELLI,TORINO,SASSUOLO,home,3,2,1,6,1,0,17,7,11,3,6,4,11,2,15,17,1,0,13,4,3,1,4,1,11,1,1,3,0,0,10,2,-,-,16,5,17,10,22,9
2018-19,36,2019-05-12,18:00,EUGENIO ABBATTISTA,SPAL,NAPOLI,away,1,2,5,4,1,0,10,17,5,8,5,9,4,6,11,20,0,1,5,8,0,2,3,1,1,12,2,1,0,0,10,5,-,-,8,12,21,30,9,11
2018-19,36,2019-05-12,20:30,DAVIDE MASSA,ROMA,JUVENTUS,home,2,0,4,1,0,0,9,5,4,4,5,1,3,4,8,7,1,1,3,4,2,0,0,5,3,3,3,1,0,0,6,1,-,-,7,9,16,18,18,21
2018-19,36,2019-05-12,15:00,FABRIZIO PASQUA,FROSINONE,UDINESE,away,1,3,5,4,0,0,13,11,5,8,8,3,4,5,15,17,0,0,6,7,1,2,2,3,14,10,2,3,0,0,18,7,-,-,10,5,25,11,27,16
2018-19,36,2019-05-12,15:00,DANIELE DOVERI,SAMPDORIA,EMPOLI,away,1,2,2,5,1,1,11,5,7,4,4,1,6,4,10,15,0,1,7,5,0,1,2,2,8,2,2,1,0,0,8,3,-,-,15,12,25,8,23,13
2018-19,36,2019-05-13,19:00,LUCA PAIRETTO,BOLOGNA,PARMA,home,4,1,0,8,0,0,16,3,12,1,4,2,10,1,10,14,1,0,11,1,2,1,3,0,13,3,1,5,0,0,8,2,-,-,12,1,23,13,38,16
2018-19,36,2019-05-13,21:00,PAOLO VALERI,INTER,CHIEVOVERONA,home,2,0,0,7,0,0,17,3,11,0,6,3,6,0,10,15,2,0,12,1,0,0,2,2,17,0,2,1,0,0,23,3,-,-,12,4,25,19,27,8
2018-19,37,2019-05-18,18:00,PAOLO VALERI,GENOA,CAGLIARI,draw,1,1,2,8,1,0,16,4,9,3,7,1,7,3,13,21,0,0,7,3,0,1,5,3,11,3,2,1,1,0,13,2,-,-,13,9,31,9,18,9
2018-19,37,2019-05-18,20:30,FABIO MARESCA,SASSUOLO,ROMA,draw,0,0,4,3,0,0,9,17,3,6,6,11,2,3,10,10,0,2,3,5,0,0,2,3,5,5,2,4,0,0,3,6,-,-,4,6,20,29,16,12
2018-19,37,2019-05-18,15:00,MICHAEL FABBRI,UDINESE,SPAL,home,3,2,3,1,0,0,10,12,4,5,6,7,3,4,17,13,0,0,7,5,3,1,1,0,8,6,4,4,0,0,4,16,-,-,11,9,14,23,17,29
2018-19,37,2019-05-19,15:00,PAOLO SILVIO,EMPOLI,TORINO,home,4,1,4,5,0,0,11,10,9,6,2,4,6,6,12,19,0,1,9,7,3,1,1,0,7,3,1,1,0,0,2,7,-,-,8,14,19,25,10,18
2018-19,37,2019-05-19,20:30,DANIELE DOVERI,NAPOLI,INTER,home,4,1,4,2,0,1,14,10,6,7,8,3,4,6,8,10,0,1,9,7,4,0,3,1,3,12,3,1,0,0,10,11,-,-,12,11,11,17,28,16
2018-19,37,2019-05-19,15:00,PIERO GIACOMELLI,PARMA,FIORENTINA,home,1,0,4,2,0,0,9,12,5,6,4,6,4,4,15,22,2,2,4,8,1,0,0,0,3,7,0,1,0,0,6,7,-,-,5,11,20,31,6,19
2018-19,37,2019-05-19,18:00,GIANLUCA MANGANIELLO,MILAN,FROSINONE,home,2,0,2,1,0,1,9,6,3,2,6,4,1,2,13,7,0,0,4,3,0,0,1,4,5,7,1,0,0,0,10,11,-,-,8,8,30,18,16,12
2018-19,37,2019-05-19,20:30,GIANLUCA ROCCHI,JUVENTUS,ATALANTA,draw,1,1,5,3,0,0,11,11,4,7,7,4,2,5,15,14,0,1,6,9,1,1,3,0,5,8,3,1,1,0,17,4,-,-,12,10,28,13,14,15
2018-19,37,2019-05-19,12:30,GIANLUCA AURELIANO,CHIEVOVERONA,SAMPDORIA,draw,0,0,5,1,0,0,4,9,1,6,3,3,0,3,13,9,0,0,3,5,0,0,6,5,4,7,3,0,1,0,2,7,-,-,7,22,7,22,12,25
2018-19,37,2019-05-20,20:30,FABRIZIO PASQUA,LAZIO,BOLOGNA,draw,3,3,2,2,0,0,10,13,5,6,5,7,3,5,11,11,0,0,6,7,2,3,3,0,4,6,2,1,0,0,2,8,-,-,6,15,14,21,28,22
2018-19,38,2019-05-25,18:00,ANTONIO DI,FROSINONE,CHIEVOVERONA,draw,0,0,2,5,0,0,10,2,5,2,5,0,2,1,15,18,0,0,5,1,0,0,3,2,8,2,2,2,0,0,9,5,-,-,12,5,24,9,23,18
2018-19,38,2019-05-25,20:30,ALEANDRO DI,BOLOGNA,NAPOLI,home,3,2,5,2,0,0,10,15,5,8,5,7,3,5,11,8,0,1,9,9,2,2,3,3,5,8,0,1,0,0,6,7,-,-,12,16,11,22,18,27
2018-19,38,2019-05-26,15:00,ROSARIO ABISSO,TORINO,LAZIO,home,3,1,3,4,0,0,9,9,7,4,2,5,6,2,9,10,0,0,7,3,2,1,1,0,5,5,0,1,0,0,10,4,-,-,14,8,22,20,17,25
2018-19,38,2019-05-26,20:30,PAOLO VALERI,SPAL,MILAN,away,2,3,5,1,0,1,7,16,4,8,3,8,4,5,17,13,1,0,7,10,2,2,0,5,8,4,2,2,0,0,18,9,-,-,4,4,34,19,18,17
2018-19,38,2019-05-26,18:00,LUIGI NASCA,SAMPDORIA,JUVENTUS,home,2,0,1,1,0,0,10,6,3,1,7,5,1,0,6,12,0,0,4,2,1,0,1,5,7,6,0,2,0,0,4,4,-,-,7,3,8,12,8,14
2018-19,38,2019-05-26,20:30,PAOLO SILVIO,ROMA,PARMA,home,2,1,4,6,0,0,15,9,7,5,8,4,5,1,13,8,1,0,4,2,1,1,0,1,13,8,2,1,0,0,8,3,-,-,20,4,27,29,24,12
2018-19,38,2019-05-26,20:30,DANIELE DOVERI,ATALANTA,SASSUOLO,home,3,1,1,2,0,0,13,4,5,3,8,1,5,3,10,15,0,0,8,3,1,1,0,1,7,4,2,2,0,1,5,1,-,-,10,13,33,15,19,14
2018-19,38,2019-05-26,20:30,DANIELE ORSATO,FIORENTINA,GENOA,draw,0,0,1,4,0,0,5,2,5,1,0,1,3,0,12,9,0,0,4,1,0,0,0,1,4,1,1,2,0,0,3,3,-,-,6,7,10,16,22,8
2018-19,38,2019-05-26,20:30,LUCA BANTI,INTER,EMPOLI,home,2,1,4,12,1,0,20,9,15,5,5,4,6,5,11,9,1,1,17,6,1,1,2,0,8,2,2,2,0,1,6,2,-,-,14,5,27,22,25,18
2018-19,38,2019-05-26,20:30,MANUEL VOLPI,CAGLIARI,UDINESE,away,1,2,3,4,0,0,12,9,5,5,7,4,2,4,17,12,0,1,8,7,1,1,1,4,12,3,2,2,0,0,11,3,-,-,13,2,20,17,19,17
2019-20,1,2019-08-24,20:45,DAVIDE MASSA,FIORENTINA,NAPOLI,away,3,4,2,3,1,1,10,8,6,6,4,2,3,2,21,16,0,0,5,6,2,3,1,0,4,5,2,4,0,0,1,3,-,-,8,8,17,13,21,29
2019-20,1,2019-08-24,18:00,FABIO MARESCA,PARMA,JUVENTUS,away,0,1,3,4,0,0,5,9,4,4,1,5,3,2,12,14,0,0,2,7,0,0,3,2,5,8,2,3,0,0,2,10,-,-,7,15,12,25,19,15
2019-20,1,2019-08-25,20:45,EUGENIO ABBATTISTA,CAGLIARI,BRESCIA,away,0,1,2,4,0,1,9,8,5,3,4,5,3,2,10,11,0,0,5,2,0,0,2,6,8,8,2,2,0,0,10,6,-,-,8,5,24,22,22,18
2019-20,1,2019-08-25,20:45,GIANLUCA MANGANIELLO,SPAL,ATALANTA,away,2,3,10,1,0,0,8,18,3,14,5,4,3,8,13,16,0,1,3,11,2,2,2,2,2,10,2,1,0,0,2,10,-,-,14,9,13,14,14,32
2019-20,1,2019-08-25,20:45,ANTONIO GIUA,HELLAS VERONA,BOLOGNA,draw,1,1,4,1,0,1,5,14,2,5,3,9,0,3,12,13,0,0,2,8,0,0,2,1,1,6,1,3,1,0,2,14,-,-,8,9,13,36,16,19
2019-20,1,2019-08-25,20:45,GIANPAOLO CALVARESE,ROMA,GENOA,draw,3,3,1,6,0,1,17,6,9,4,8,2,4,3,15,13,0,0,11,4,0,2,0,6,5,1,3,1,0,0,14,3,-,-,14,9,32,19,10,10
2019-20,1,2019-08-25,20:45,GIANLUCA ROCCHI,SAMPDORIA,LAZIO,away,0,3,7,8,0,0,12,16,8,10,4,6,2,8,13,11,0,0,4,11,0,3,1,6,5,9,2,2,0,0,3,7,-,-,12,7,25,21,15,22
2019-20,1,2019-08-25,18:00,FABRIZIO PASQUA,UDINESE,MILAN,home,1,0,0,5,0,0,11,6,6,0,5,6,2,0,14,11,0,0,3,1,1,0,0,0,9,4,1,3,0,0,4,3,-,-,8,13,19,19,17,12
2019-20,1,2019-08-25,20:45,MICHAEL FABBRI,TORINO,SASSUOLO,home,2,1,7,2,0,0,8,13,5,9,3,4,4,5,21,15,0,1,6,11,1,0,3,0,6,6,4,3,0,0,7,2,-,-,8,15,20,23,14,18
2019-20,1,2019-08-26,20:45,FEDERICO LA,INTER,LECCE,home,4,0,2,3,0,0,16,10,7,4,9,6,3,1,14,8,0,0,12,3,2,0,5,0,7,7,1,2,0,1,10,8,-,-,15,5,15,19,19,17
2019-20,2,2019-08-30,20:45,MARCO DI,BOLOGNA,SPAL,home,1,0,1,7,0,0,17,7,11,1,6,6,8,1,13,13,1,0,13,4,1,0,2,0,11,2,3,2,0,0,8,10,-,-,14,8,21,10,26,23
2019-20,2,2019-08-31,18:00,ROSARIO ABISSO,MILAN,BRESCIA,home,1,0,1,4,0,0,11,4,6,2,5,2,3,1,14,18,1,0,8,4,1,0,0,6,5,3,3,4,0,0,5,3,-,-,7,3,27,14,20,15
2019-20,2,2019-08-31,20:45,DANIELE ORSATO,JUVENTUS,NAPOLI,home,4,3,4,4,0,0,10,12,8,7,2,5,4,5,13,13,2,0,10,7,3,3,0,1,2,5,3,3,0,0,6,6,-,-,3,8,13,15,25,21
2019-20,2,2019-09-01,20:45,LUCA PAIRETTO,SASSUOLO,SAMPDORIA,home,4,1,4,4,0,1,11,8,8,5,3,3,7,2,9,10,1,0,9,5,4,0,3,4,4,5,1,3,0,1,5,6,-,-,11,4,10,12,31,18
2019-20,2,2019-09-01,20:45,JUAN LUCA,LECCE,HELLAS VERONA,away,0,1,3,3,0,0,9,11,3,6,6,5,1,6,14,14,0,1,5,5,0,1,1,1,2,7,2,3,0,0,10,6,-,-,6,10,25,18,21,16
2019-20,2,2019-09-01,18:00,MARCO GUIDA,LAZIO,ROMA,draw,1,1,1,6,0,1,21,8,13,5,8,3,9,2,15,13,4,2,14,5,1,0,2,0,8,4,4,3,0,0,9,0,-,-,7,10,19,16,35,9
